id_x,company_id,year,sales,expenses,operating_profit,opm_percentage,other_income,interest,depreciation,profit_before_tax,tax_percentage,net_profit,eps,dividend_payout,id_y,equity_capital,reserves,borrowings,other_liabilities,total_liabilities,fixed_assets,cwip,investments,other_asset,total_assets,debt_to_equity,interest_coverage,asset_turnover,net_debt,high_leverage_flag,icr_label
1109,SIEMENS,Sep 2014,10678,10559,119.0,1.0,985,31,229,844,28.0,603,17.0,35.0,1274,71.0,4304,0,5915,10290,1356,41,8,8886,10290,0.0,3.838709677419355,1.037706511175899,0,False,Debt Free
1110,SIEMENS,Sep 2015,10563,9565,998.0,9.0,943,30,224,1688,30.0,1174,33.0,30.0,1275,71.0,5046,25,5433,10576,1394,32,114,9037,10576,0.004885675200312683,33.266666666666666,0.9987708018154312,25,False,Has Debt
1111,SIEMENS,Sep 2016,10837,9815,1021.0,9.0,3156,11,228,3938,26.0,2914,82.0,41.0,1276,71.0,6732,25,5157,11986,1227,79,110,10570,11986,0.003674849331177422,92.81818181818181,0.9041381611880527,25,False,Has Debt
1112,SIEMENS,Sep 2017,11065,10008,1056.0,10.0,818,8,198,1669,32.0,1137,32.0,22.0,1277,71.0,7619,0,5448,13138,1365,143,0,11630,13138,0.0,132.0,0.8422134267011722,0,False,Debt Free
1113,SIEMENS,Sep 2018,12795,11468,1327.0,10.0,280,8,198,1402,36.0,901,25.0,28.0,1278,71.0,8228,0,6037,14336,1381,62,0,12893,14336,0.0,165.875,0.8925083705357143,0,False,Debt Free
1114,SIEMENS,Sep 2019,13084,11594,1490.0,11.0,398,12,199,1678,34.0,1099,31.0,23.0,1279,71.0,8978,0,6309,15358,1219,58,0,14081,15358,0.0,124.16666666666667,0.8519338455528064,0,False,Debt Free
1115,SIEMENS,Sep 2020,9946,8944,1003.0,10.0,315,30,252,1036,26.0,769,22.0,32.0,1280,71.0,9421,0,6368,15860,1196,88,0,14576,15860,0.0,33.43333333333333,0.6271122320302648,0,False,Debt Free
1116,SIEMENS,Sep 2021,13198,11746,1452.0,11.0,321,24,297,1452,25.0,1089,31.0,26.0,1281,71.0,10276,4,7664,18015,3264,35,3,14713,18015,0.0003865854837150865,60.5,0.7326117124618373,4,False,Has Debt
1117,SIEMENS,Sep 2022,16138,14278,1860.0,12.0,487,36,317,1993,23.0,1543,43.0,23.0,1282,71.0,11539,182,8317,20109,3107,52,1,16949,20109,0.015676141257536608,51.666666666666664,0.8025262320354071,182,False,Has Debt
1118,SIEMENS,Sep 2023,19554,17067,2487.0,13.0,496,23,321,2640,26.0,1962,55.0,18.0,1283,71.0,13016,175,8384,21646,3038,50,1,18556,21646,0.01337204859784519,108.1304347826087,0.9033539684006283,175,False,Has Debt
1119,SIEMENS,Sep 2024,22240,19136,3104.0,14.0,925,60,330,3639,25.0,2718,76.0,16.0,1284,71.0,15286,279,9663,25299,3112,103,1,22082,25299,0.018167610861496385,51.733333333333334,0.8790861298865568,279,False,Has Debt
1120,SUNPHARMA,Mar 2013,11131,6346,4784.0,43.0,-90,43,336,4315,20.0,3469,14.0,9.0,1310,104.0,14886,260,5128,20377,5647,563,2412,11756,20377,0.01734489659773182,111.25581395348837,0.5462531285272612,260,False,Has Debt
1121,SUNPHARMA,Mar 2014,16080,9078,7003.0,44.0,-1968,44,409,4581,15.0,3879,15.0,10.0,1311,207.0,18318,2561,8009,29095,6817,842,2786,18650,29095,0.13824561403508773,159.1590909090909,0.5526722804605603,2561,False,Has Debt
1122,SUNPHARMA,Mar 2015,27392,19498,7894.0,29.0,283,579,1195,6403,14.0,5476,22.0,14.0,1312,207.0,25431,8996,14089,48723,12682,2039,2716,31286,48723,0.35088540447772837,13.63385146804836,0.5621985509923445,8996,False,Has Debt
1123,SUNPHARMA,Mar 2016,28487,20313,8174.0,29.0,-42,523,1038,6571,14.0,5658,19.0,5.0,1313,241.0,32742,8497,13948,55428,15872,2175,1830,35550,55428,0.25761756056150137,15.62906309751434,0.5139460200620625,8497,False,Has Debt
1124,SUNPHARMA,Mar 2017,31578,21476,10102.0,32.0,610,400,1265,9048,13.0,7846,29.0,12.0,1314,240.0,36400,9832,14624,61095,17675,2801,1192,39427,61095,0.2683406113537118,25.255,0.5168671740731647,9832,False,Has Debt
1125,SUNPHARMA,Mar 2018,26489,20858,5631.0,21.0,-135,518,1500,3479,26.0,2542,9.0,23.0,1315,240.0,38074,10385,15598,64297,18853,2465,7143,35837,64297,0.2710497468288354,10.87065637065637,0.4119787859464672,10385,False,Has Debt
1126,SUNPHARMA,Mar 2019,29066,22689,6377.0,22.0,-258,555,1753,3810,16.0,3208,11.0,25.0,1316,240.0,41169,10514,12666,64590,21837,1411,7903,33439,64590,0.25390615566664254,11.49009009009009,0.4500077411363988,10514,False,Has Debt
1127,SUNPHARMA,Mar 2020,32838,25855,6983.0,21.0,382,303,2053,5010,16.0,4172,16.0,25.0,1317,240.0,45025,8315,14615,68194,22847,1220,10143,33984,68194,0.18369601237158953,23.046204620462046,0.48153796521688125,8315,False,Has Debt
1128,SUNPHARMA,Mar 2021,33498,25028,8470.0,25.0,-3449,141,2080,2799,18.0,2272,12.0,62.0,1318,240.0,46223,3869,17291,67622,21553,1567,9612,34890,67622,0.08327055936982115,60.0709219858156,0.4953713288574724,3869,False,Has Debt
1129,SUNPHARMA,Mar 2022,38654,28397,10258.0,27.0,-3505,127,2144,4481,24.0,3389,14.0,73.0,1319,240.0,47771,1290,20474,69776,22665,1287,12849,32975,69776,0.02686884255691404,80.77165354330708,0.5539727126805778,1290,False,Has Debt
1130,SUNPHARMA,Mar 2023,43886,32235,11650.0,27.0,459,172,2529,9408,9.0,8513,35.0,33.0,1320,240.0,55755,6886,17831,80712,24065,4973,14824,36849,80712,0.12297526564871863,67.73255813953489,0.5437357518089008,6886,False,Has Debt
1131,SUNPHARMA,Mar 2024,48497,35479,13018.0,28.0,865,238,2557,11088,13.0,9610,40.0,34.0,1321,240.0,63427,3274,18367,85308,23211,5354,15026,41717,85308,0.051423814535002436,54.69747899159664,0.5684929901064378,3274,False,Has Debt
1133,TATACONSUM,Mar 2013,7351,6581,770.0,10.0,56,84,105,637,26.0,445,6.0,36.0,1401,62.0,4748,1389,2595,8794,4434,91,578,3691,8794,0.28877338877338876,9.166666666666666,0.835910848305663,1389,False,Has Debt
1134,TATACONSUM,Mar 2014,7738,6986,752.0,10.0,170,87,129,707,26.0,510,7.0,29.0,1402,62.0,5787,1438,2625,9911,5181,60,611,4060,9911,0.24585399213540776,8.64367816091954,0.7807486631016043,1438,False,Has Debt
1135,TATACONSUM,Mar 2015,7993,7201,792.0,10.0,-77,82,133,500,43.0,273,4.0,6.0,1403,62.0,5431,1324,2641,9458,4922,47,622,3867,9458,0.24103404332787184,9.658536585365853,0.8451046732924509,1324,False,Has Debt
1136,TATACONSUM,Mar 2016,6637,6271,366.0,6.0,38,117,117,170,99.0,-37,0.0,-999.0,1404,63.0,6184,1354,2294,9895,4662,39,1366,3828,9895,0.21674403713782617,3.128205128205128,0.6707427993936331,1354,False,Has Debt
1137,TATACONSUM,Mar 2017,6780,5988,791.0,12.0,88,43,126,662,30.0,455,6.0,38.0,1405,63.0,6202,787,2499,9551,4573,63,1451,3465,9551,0.12561851556264964,18.3953488372093,0.7098733116951105,787,False,Has Debt
1138,TATACONSUM,Mar 2018,6815,5976,839.0,12.0,73,52,116,753,25.0,556,8.0,30.0,1406,63.0,6968,1068,2362,10461,4798,135,1161,4366,10461,0.1518987341772152,16.134615384615383,0.6514673549373865,1068,False,Has Debt
1139,TATACONSUM,Mar 2019,7252,6466,786.0,11.0,124,78,123,735,36.0,457,6.0,39.0,1407,63.0,7269,1141,2408,10881,4913,424,1188,4355,10881,0.15561920349154393,10.076923076923077,0.6664828600312471,1141,False,Has Debt
1140,TATACONSUM,Mar 2020,9637,8345,1292.0,13.0,-163,69,242,809,34.0,460,5.0,54.0,1408,92.0,13723,1586,3072,18473,11656,95,1323,5399,18473,0.11480275063336953,18.72463768115942,0.5216802901531965,1586,False,Has Debt
1141,TATACONSUM,Mar 2021,11602,10058,1544.0,13.0,91,73,255,1311,24.0,930,9.0,44.0,1409,92.0,14442,1634,4050,20218,12023,113,806,7276,20218,0.11242603550295859,21.15068493150685,0.5738450885349689,1634,False,Has Debt
1142,TATACONSUM,Mar 2022,12425,10707,1719.0,14.0,88,87,278,1456,26.0,1015,10.0,60.0,1410,92.0,15050,1412,4521,21075,12599,247,797,7431,21075,0.09325056135252939,19.75862068965517,0.5895610913404508,1412,False,Has Debt
1143,TATACONSUM,Mar 2023,13783,11927,1856.0,13.0,328,130,304,1794,25.0,1320,12.0,65.0,1411,93.0,16184,1600,4886,22762,13070,295,1433,7965,22762,0.09829821220126558,14.276923076923078,0.6055267551181794,1600,False,Has Debt
1144,TATACONSUM,Mar 2024,15206,12922,2284.0,15.0,-81,87,377,1696,23.0,1215,12.0,64.0,1412,95.0,15962,3477,8345,27879,19358,190,871,7461,27879,0.21654107242947002,26.25287356321839,0.5454284586965099,3477,False,Has Debt
1146,TATAMOTORS,Mar 2013,188793,164197,24596.0,13.0,213,3560,7601,13647,28.0,9976,35.0,6.0,1466,638.0,36999,53716,76977,168330,55512,18454,8765,85600,168330,1.427212583362117,6.908988764044944,1.1215647834610587,53716,False,Has Debt
1147,TATAMOTORS,Mar 2014,232834,197980,34853.0,15.0,-157,4749,11078,18869,25.0,14050,48.0,5.0,1467,644.0,64960,60642,92180,218426,69092,33263,10687,105385,218426,0.9243643680263398,7.339018740787534,1.0659628432512613,60642,False,Has Debt
1148,TATAMOTORS,Mar 2015,263159,223920,39239.0,15.0,714,4861,13389,21703,35.0,14073,48.0,0.0,1468,644.0,55618,73610,107442,237315,88479,28640,15337,104858,237315,1.3083431090256301,8.072207364739766,1.10890167077513,73610,False,Has Debt
1149,TATAMOTORS,Mar 2016,273046,234650,38395.0,14.0,-2670,4889,16711,14126,21.0,11678,40.0,1.0,1469,679.0,78273,69360,114872,263184,107232,25919,23767,106266,263184,0.8785084608369642,7.853344242176314,1.0374718827892273,69360,False,Has Debt
1150,TATAMOTORS,Mar 2017,269693,240104,29589.0,11.0,1869,4238,17905,9315,35.0,7557,26.0,0.0,1470,679.0,57383,78604,135914,272580,95944,33699,20338,122600,272580,1.3537942199717543,6.9818310523832,0.9894086139848852,78604,False,Has Debt
1151,TATAMOTORS,Mar 2018,291550,260093,31458.0,11.0,5933,4682,21554,11155,39.0,9091,31.0,0.0,1471,679.0,94749,88950,142813,327192,121414,40034,20813,144932,327192,0.9321163599782034,6.7189235369500215,0.8910670187535148,88950,False,Has Debt
1152,TATAMOTORS,Mar 2019,301938,277274,24664.0,8.0,-26686,5759,23591,-31371,-8.0,-28724,-100.0,0.0,1472,679.0,59500,106175,139349,305703,111234,31884,15771,146814,305703,1.7643197793250136,4.282687966660879,0.9876841247877842,106175,False,Has Debt
1153,TATAMOTORS,Mar 2020,261068,243081,17987.0,7.0,102,7243,21425,-10580,4.0,-11975,-39.0,0.0,1473,720.0,62359,124788,132313,320179,127107,35622,16308,141141,320179,1.9782812029360008,2.483363247273229,0.8153813960315949,124788,False,Has Debt
1154,TATAMOTORS,Mar 2021,249795,217507,32287.0,13.0,-11118,8097,23547,-10474,24.0,-13395,-41.0,0.0,1474,766.0,54481,142131,144193,341570,138708,20964,24620,157278,341570,2.5726464785418215,3.987526244288008,0.7313142254881869,142131,False,Has Debt
1155,TATAMOTORS,Mar 2022,278454,253734,24720.0,9.0,2424,9312,24836,-7003,60.0,-11309,-34.0,0.0,1475,766.0,43795,146449,138051,329061,138855,10251,29380,150575,329061,3.2864836965059134,2.654639175257732,0.846207845961691,146449,False,Has Debt
1156,TATAMOTORS,Mar 2023,345967,314151,31816.0,9.0,6664,10225,24860,3394,21.0,2690,7.0,32.0,1476,766.0,44556,134113,155239,334674,132080,14274,26379,161941,334674,2.9591147786946737,3.11158924205379,1.0337432845097019,134113,False,Has Debt
1157,TATAMOTORS,Mar 2024,437928,378389,59538.0,14.0,5673,9986,27270,27955,-14.0,31807,94.0,7.0,1477,766.0,84152,107262,177340,369521,121285,35698,22971,189566,369521,1.2631244259167667,5.962147005808132,1.1851234435931923,107262,False,Has Debt
1159,TATAPOWER,Mar 2013,33177,27583,5595.0,17.0,375,2642,2052,1277,92.0,123,0.0,-319.0,1453,237.0,12098,37882,17038,67257,41353,2358,3120,20426,67257,3.0710985002026754,2.1177138531415594,0.49328694410990676,37882,False,Has Debt
1160,TATAPOWER,Mar 2014,35726,28810,6916.0,19.0,229,3440,2730,975,99.0,12,-1.0,-114.0,1454,237.0,12164,40173,18810,71383,43394,3389,3019,21582,71383,3.2394968147730023,2.01046511627907,0.5004833083507277,40173,False,Has Debt
1161,TATAPOWER,Mar 2015,33593,27292,6301.0,19.0,1056,3699,2174,1484,72.0,457,1.0,210.0,1455,270.0,14048,40607,20260,75185,44726,3323,3445,23692,75185,2.836080458164548,1.703433360367667,0.4468045487796768,40607,False,Has Debt
1162,TATAPOWER,Mar 2016,29494,27389,2105.0,7.0,4060,3236,1649,1281,53.0,786,2.0,53.0,1456,270.0,11363,38849,19575,70057,36414,1345,11785,20513,70057,3.3395512765408752,0.6504944375772559,0.42100004282227327,38849,False,Has Debt
1163,TATAPOWER,Mar 2017,27588,22114,5473.0,20.0,1297,3365,1956,1450,24.0,1100,3.0,39.0,1457,270.0,12944,48815,20799,82829,46595,2178,11873,22184,82829,3.694187982442864,1.626448736998514,0.33307175023240654,48815,False,Has Debt
1164,TATAPOWER,Mar 2018,26840,24545,2295.0,9.0,6586,3761,2346,2773,6.0,2611,9.0,15.0,1458,270.0,16129,48589,16903,81892,44656,1653,12429,23154,81892,2.962924568571254,0.6102100505184791,0.32774874224588485,48589,False,Has Debt
1165,TATAPOWER,Mar 2019,29881,26811,3070.0,10.0,7186,4170,2393,3693,29.0,2606,9.0,15.0,1459,270.0,18035,48506,17262,84073,44305,2576,13542,23651,84073,2.649877082764272,0.7362110311750599,0.3554173159040358,48506,False,Has Debt
1166,TATAPOWER,Mar 2020,29136,22331,6805.0,23.0,2280,4494,2634,1958,33.0,1316,4.0,41.0,1460,270.0,19296,51936,18172,89674,47666,1612,14535,25861,89674,2.6544004906470406,1.5142412105028928,0.3249102303900796,51936,False,Has Debt
1167,TATAPOWER,Mar 2021,32703,25782,6921.0,21.0,1775,4010,2745,1941,26.0,1439,4.0,44.0,1461,320.0,22003,46708,29625,98655,52179,3270,13149,30056,98655,2.092371097074766,1.7259351620947632,0.3314885206020982,46708,False,Has Debt
1168,TATAPOWER,Mar 2022,42816,35785,7031.0,16.0,2486,3859,3122,2535,15.0,2156,5.0,32.0,1462,320.0,22122,51195,38913,112550,57389,4635,14160,36365,112550,2.281213795561893,1.8219746048199015,0.38041759218125276,51195,False,Has Debt
1169,TATAPOWER,Mar 2023,55109,47381,7728.0,14.0,5540,4372,3439,5457,30.0,3810,10.0,19.0,1463,320.0,28468,52923,46386,128096,61747,5376,16670,44303,128096,1.8383701542309296,1.767612076852699,0.43021640019985014,52923,False,Has Debt
1170,TATAPOWER,Mar 2024,61449,50714,10735.0,17.0,3416,4633,3786,5732,25.0,4280,12.0,17.0,1464,320.0,32036,53689,53010,139054,67210,11561,16316,43968,139054,1.659321300531586,2.317073170731707,0.4419074604110633,53689,False,Has Debt
1172,TATASTEEL,Mar 2013,134712,130746,3965.0,3.0,1445,3968,5575,-4133,78.0,-7272,-6.0,-11.0,1427,971.0,33201,68529,44176,146876,68002,14277,3258,61340,146876,2.0054137890670725,0.9992439516129032,0.9171818404640649,68529,False,Has Debt
1173,TATASTEEL,Mar 2014,148614,132430,16184.0,11.0,716,4337,5841,6722,45.0,3665,3.0,27.0,1428,971.0,39561,81629,49443,171604,74907,26822,5093,64781,171604,2.0139396032764236,3.731611713165783,0.8660287638982774,81629,False,Has Debt
1174,TATASTEEL,Mar 2015,139504,136095,3409.0,2.0,5994,4848,5944,-1388,99.0,-3939,-3.0,-20.0,1429,971.0,30378,80701,47059,159109,68100,28678,3455,58876,159109,2.574276691441513,0.7031765676567657,0.8767825830091321,80701,False,Has Debt
1175,TATASTEEL,Mar 2016,101965,102590,-625.0,-1.0,10346,4221,5306,193,99.0,-497,0.0,-203.0,1430,970.0,42762,81987,51165,176884,72200,35996,10714,57974,176884,1.8747599012165006,-0.1480691779199242,0.5764512335768074,81987,False,Has Debt
1176,TATASTEEL,Mar 2017,112299,99156,13144.0,12.0,-3789,5072,5673,-1391,99.0,-4169,-4.0,-23.0,1431,970.0,36849,83014,51614,172447,92007,15784,12457,52200,172447,2.195034242047648,2.591482649842271,0.6512087771895133,83014,False,Has Debt
1177,TATASTEEL,Mar 2018,123249,101816,21433.0,17.0,10898,5455,5742,21135,16.0,17743,12.0,9.0,1432,1145.0,59726,92147,55704,208722,96105,16614,17899,78103,208722,1.5138078888140494,3.9290559120073327,0.5904935751861328,92147,False,Has Debt
1178,TATASTEEL,Mar 2019,157669,128351,29318.0,19.0,1524,7660,7342,15841,42.0,9122,9.0,15.0,1433,1145.0,67780,100816,63032,232773,124442,18641,5738,83952,232773,1.4626913311570549,3.827415143603133,0.6773508955076405,100816,False,Has Debt
1179,TATASTEEL,Mar 2020,139817,122354,17463.0,12.0,-2884,7533,8441,-1395,-99.0,1174,1.0,74.0,1434,1145.0,72431,116328,59245,249149,134551,19497,6285,88816,249149,1.5810590409916276,2.318199920350458,0.5611782507656061,116328,False,Has Debt
1180,TATASTEEL,Mar 2021,156294,125790,30504.0,20.0,180,7607,9234,13844,41.0,8190,6.0,40.0,1435,1198.0,73041,88501,81169,243909,135775,19007,10682,78445,243909,1.19210926871321,4.009990797949257,0.6407881627984208,88501,False,Has Debt
1181,TATASTEEL,Mar 2022,243959,180469,63490.0,26.0,1300,5462,9101,50227,17.0,41749,33.0,16.0,1436,1221.0,113222,75561,92417,282422,133288,22046,13140,113948,282422,0.6602500808262629,11.623947272061516,0.8638101847589778,75561,False,Has Debt
1182,TATASTEEL,Mar 2023,243353,211053,32300.0,13.0,1569,6299,9335,18235,56.0,8075,7.0,50.0,1437,1221.0,101861,84893,97421,285396,146621,31213,8410,99151,285396,0.8235482431462331,5.127798063184632,0.8526853915261602,84893,False,Has Debt
1183,TATASTEEL,Mar 2024,229171,206923,22248.0,10.0,-6005,7508,9882,-1147,99.0,-4910,-4.0,-101.0,1438,1247.0,90788,87082,90195,269312,148814,34356,6258,79885,269312,0.9461835171402184,2.9632392115077253,0.8509498277091255,87082,False,Has Debt
1185,TCS,Mar 2013,62989,44950,18040.0,29.0,1178,48,1080,18090,22.0,14076,36.0,31.0,1414,196.0,38350,332,13054,51932,9828,1895,1897,38312,51932,0.008613085663882115,375.8333333333333,1.2129130401294,332,False,Has Debt
1186,TCS,Mar 2014,81809,56657,25153.0,31.0,1637,39,1349,25402,24.0,19332,49.0,33.0,1415,196.0,48999,297,17337,66829,9544,3168,3434,50682,66829,0.006037198902327472,644.9487179487179,1.224154184560595,297,False,Has Debt
1187,TCS,Mar 2015,94648,70167,24482.0,26.0,3720,104,1799,26298,24.0,20060,51.0,78.0,1416,196.0,50439,358,22325,73318,11638,2766,1662,57252,73318,0.007070208353905401,235.40384615384616,1.2909244660247143,358,False,Has Debt
1188,TCS,Mar 2016,108646,77969,30677.0,28.0,3084,33,1888,31840,24.0,24338,62.0,35.0,1417,197.0,70875,245,16974,88291,11774,1670,22822,52025,88291,0.0034472084646555608,929.6060606060606,1.23054444960415,245,False,Has Debt
1189,TCS,Mar 2017,117966,85655,32311.0,27.0,4221,32,1987,34513,24.0,26357,67.0,35.0,1418,197.0,86017,289,15830,102333,11701,1541,41980,47111,102333,0.003352123785000116,1009.71875,1.152765969921726,289,False,Has Debt
1190,TCS,Mar 2018,123104,90588,32516.0,26.0,3642,52,2014,34092,24.0,25880,67.0,37.0,1419,191.0,84937,247,19751,105126,11973,1278,36008,55867,105126,0.002901513015694014,625.3076923076923,1.1710138310218214,247,False,Has Debt
1191,TCS,Mar 2019,146463,106957,39506.0,27.0,4311,198,2056,41563,24.0,31562,84.0,36.0,1420,375.0,89071,62,24393,113901,12290,963,29330,71318,113901,0.000693155646982537,199.5252525252525,1.2858798430215714,62,False,Has Debt
1192,TCS,Mar 2020,156949,114840,42109.0,27.0,4592,924,3529,42248,23.0,32447,86.0,85.0,1421,375.0,83751,8174,27827,120127,20928,906,26356,71937,120127,0.09716377814231035,45.57251082251082,1.3065255937466183,8174,False,Has Debt
1193,TCS,Mar 2021,164177,117631,46546.0,28.0,1916,637,4065,43760,26.0,32562,88.0,43.0,1422,370.0,86063,7795,35764,129992,21021,926,29373,78672,129992,0.09018546157139055,73.07064364207221,1.2629777217059512,7795,False,Has Debt
1194,TCS,Mar 2022,191754,138697,53057.0,28.0,4018,784,4604,51687,26.0,38449,105.0,41.0,1423,366.0,88773,7818,43967,140924,21298,1205,30485,87936,140924,0.08770571803587655,67.67474489795919,1.3606908688371038,7818,False,Has Debt
1195,TCS,Mar 2023,225458,166199,59259.0,26.0,3449,779,5022,56907,26.0,42303,115.0,100.0,1424,366.0,90058,7688,44747,142859,20515,1234,37163,83947,142859,0.08502167566132886,76.07060333761233,1.5781854835887132,7688,False,Has Debt
1196,TCS,Mar 2024,240893,176597,64296.0,27.0,3464,778,4985,61997,26.0,46099,127.0,58.0,1425,362.0,90127,8021,46962,145472,19604,1564,31762,92542,145472,0.0886406082507266,82.6426735218509,1.6559406621205455,8021,False,Has Debt
1198,TECHM,Mar 2013,6873,5451,1422.0,21.0,-141,103,200,978,24.0,1307,25.0,5.0,1388,128.0,5298,1380,2178,8984,1245,34,4099,3607,8984,0.25433099889421307,13.805825242718447,0.765026714158504,1380,False,Has Debt
1198,TECHM,Mar 2013,6873,5451,1422.0,21.0,-141,103,200,978,24.0,1307,25.0,5.0,1440,128.0,5298,1380,2178,8984,1245,34,4099,3607,8984,0.25433099889421307,13.805825242718447,0.765026714158504,1380,False,Has Debt
1199,TECHM,Mar 2014,18802,14630,4172.0,22.0,244,80,522,3815,20.0,3062,32.0,15.0,1389,234.0,8948,363,6394,15940,2594,266,1472,11607,15940,0.03953387061642344,52.15,1.1795483061480552,363,False,Has Debt
1199,TECHM,Mar 2014,18802,14630,4172.0,22.0,244,80,522,3815,20.0,3062,32.0,15.0,1441,234.0,8948,363,6394,15940,2594,266,1472,11607,15940,0.03953387061642344,52.15,1.1795483061480552,363,False,Has Debt
1200,TECHM,Mar 2015,22621,18428,4193.0,19.0,106,69,611,3618,27.0,2659,27.0,22.0,1390,480.0,11768,700,6899,19848,4033,568,2103,13145,19848,0.057152188112344876,60.768115942028984,1.1397118097541314,700,False,Has Debt
1200,TECHM,Mar 2015,22621,18428,4193.0,19.0,106,69,611,3618,27.0,2659,27.0,22.0,1442,480.0,11768,700,6899,19848,4033,568,2103,13145,19848,0.057152188112344876,60.768115942028984,1.1397118097541314,700,False,Has Debt
1201,TECHM,Mar 2016,26494,22234,4260.0,16.0,453,97,759,3857,22.0,3027,31.0,35.0,1391,436.0,14155,1091,6843,22525,4309,629,1297,16289,22525,0.07477211979987664,43.91752577319588,1.176204217536071,1091,False,Has Debt
1201,TECHM,Mar 2016,26494,22234,4260.0,16.0,453,97,759,3857,22.0,3027,31.0,35.0,1443,436.0,14155,1091,6843,22525,4309,629,1297,16289,22525,0.07477211979987664,43.91752577319588,1.176204217536071,1091,False,Has Debt
1202,TECHM,Mar 2017,29141,24956,4184.0,14.0,775,129,978,3853,26.0,2851,29.0,28.0,1392,439.0,15998,1366,8254,26057,6460,373,2396,16828,26057,0.08310518951146803,32.434108527131784,1.1183559120389914,1366,False,Has Debt
1202,TECHM,Mar 2017,29141,24956,4184.0,14.0,775,129,978,3853,26.0,2851,29.0,28.0,1444,439.0,15998,1366,8254,26057,6460,373,2396,16828,26057,0.08310518951146803,32.434108527131784,1.1183559120389914,1366,False,Has Debt
1203,TECHM,Mar 2018,30773,26063,4710.0,15.0,1417,162,1085,4879,22.0,3786,39.0,33.0,1393,442.0,18401,2397,9192,30431,7622,240,4841,17728,30431,0.12720904314599585,29.074074074074073,1.0112385396470704,2397,False,Has Debt
